epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.972,2.17285,3.67885,2.29484,0.00201,0.50335,0.01665,0.00341,2.80846,4.7255,3.33491,0.001429,0.001429,0.001429
